Date,6M_R,1Y_R,2Y_R,3Y_R,4Y_R,5Y_R,10Y_R
2010-05-17,5.6544,5.9406,6.6515,6.7071,6.6774,6.6476,6.4695
2010-05-18,5.7090,6.0018,6.6777,6.7408,6.7009,6.6880,6.5006
2010-05-19,5.7230,6.0180,6.7286,6.7970,6.7469,6.7271,6.5221
2010-05-20,5.6809,5.9597,6.6891,6.7668,6.7254,6.7173,6.5161
2010-05-21,5.6606,5.9315,6.6584,6.7555,6.7239,6.7164,6.5127
2010-05-24,5.7799,6.0393,6.7459,6.8198,6.7617,6.7412,6.5196
2010-05-25,5.8432,6.1042,6.7842,6.8632,6.8075,6.7807,6.5149
2010-05-26,5.8862,6.0890,6.7935,6.8756,6.8144,6.8005,6.5151
2010-05-27,5.8662,6.0486,6.7683,6.8694,6.8186,6.8018,6.5181
2010-05-28,6.0116,6.0752,6.7637,6.8623,6.8162,6.8013,6.5189
2010-05-31,6.1807,6.1891,6.7761,6.8727,6.8194,6.7960,6.5107
2010-06-01,6.3026,6.2042,6.7455,6.8427,6.7780,6.7526,6.4795
2010-06-02,6.3431,6.2222,6.7214,6.7919,6.7474,6.6953,6.4603
2010-06-04,6.3162,6.1983,6.6273,6.6702,6.6566,6.6251,6.3974
2010-06-07,6.2954,6.1923,6.5791,6.6184,6.6067,6.5950,6.3560
2010-06-08,6.2953,6.2323,6.6180,6.6608,6.6370,6.6180,6.3496
2010-06-09,6.3188,6.2601,6.6346,6.6632,6.6482,6.6420,6.3462
2010-06-10,6.4886,6.3880,6.7035,6.7249,6.6617,6.6227,6.3162
2010-06-11,6.5129,6.4134,6.7370,6.7692,6.6957,6.6593,6.3189
2010-06-14,6.5650,6.4723,6.7616,6.7728,6.6941,6.6507,6.3153
2010-06-15,6.6318,6.5508,6.8414,6.8518,6.7567,6.7118,6.3578
2010-06-16,6.6180,6.5263,6.7757,6.8020,6.7129,6.6635,6.3219
2010-06-17,6.6773,6.5899,6.8031,6.8131,6.7099,6.6429,6.3178
2010-06-18,6.7143,6.6265,6.7755,6.7697,6.6855,6.6210,6.3039
2010-06-21,6.7243,6.6327,6.7334,6.7316,6.6672,6.6130,6.3576
2010-06-22,6.7161,6.6355,6.7524,6.7493,6.6881,6.6382,6.3658
2010-06-23,6.7974,6.6547,6.7806,6.7805,6.7183,6.6497,6.3639
2010-06-24,6.7968,6.6627,6.8146,6.8083,6.7270,6.6545,6.4270
2010-06-25,6.8094,6.6816,6.8137,6.8059,6.7224,6.6453,6.4193
2010-06-28,6.8050,6.6836,6.8029,6.7937,6.7117,6.6383,6.4035
2010-06-29,6.7962,6.6750,6.7919,6.7843,6.7076,6.6365,6.4112
2010-06-30,6.6765,6.5659,6.7146,6.7085,6.6557,6.6121,6.3713
2010-07-01,6.6035,6.4869,6.6140,6.6161,6.5815,6.5511,6.3416
2010-07-02,6.5685,6.4506,6.5783,6.5882,6.5626,6.5291,6.3401
2010-07-05,6.5870,6.4736,6.5873,6.5896,6.5639,6.5222,6.3440
2010-07-06,6.6056,6.4925,6.5960,6.6098,6.5892,6.5628,6.3783
2010-07-07,6.6152,6.5097,6.5944,6.6130,6.5901,6.5529,6.3756
2010-07-08,6.6307,6.5251,6.6247,6.6589,6.6251,6.5767,6.4217
2010-07-09,6.6235,6.5263,6.6249,6.6588,6.6251,6.5764,6.4217
2010-07-12,6.7135,6.6197,6.6965,6.7247,6.6743,6.6153,6.4675
2010-07-13,6.5999,6.5240,6.6185,6.6280,6.6222,6.5613,6.4555
2010-07-14,6.4157,6.3540,6.5076,6.5454,6.5531,6.5388,6.4201
2010-07-15,6.3407,6.2741,6.4462,6.5306,6.5436,6.5066,6.3570
2010-07-16,6.1661,6.1057,6.3000,6.3950,6.4435,6.4200,6.2985
2010-07-19,6.1631,6.1084,6.3335,6.4536,6.4815,6.4584,6.3264
2010-07-20,6.2687,6.2039,6.3711,6.5103,6.5283,6.5110,6.3337
2010-07-21,6.1962,6.0896,6.2592,6.3948,6.4220,6.4115,6.3009
2010-07-22,6.0983,5.9956,6.1478,6.3207,6.3541,6.3477,6.2407
2010-07-23,6.2091,6.0991,6.2635,6.4230,6.4256,6.4032,6.3119
2010-07-26,6.2247,6.1262,6.2989,6.4402,6.4414,6.4229,6.3222
2010-07-27,6.1777,6.1036,6.2699,6.4031,6.4094,6.4124,6.2785
2010-07-28,6.1489,6.0958,6.2851,6.4305,6.4427,6.4308,6.2760
2010-07-29,6.0347,6.0132,6.2701,6.4359,6.4420,6.4349,6.2819
2010-07-30,5.9265,5.8740,6.1226,6.3108,6.3296,6.3274,6.2540
2010-08-02,5.8282,5.8194,6.1482,6.3376,6.3390,6.3294,6.2557
2010-08-03,5.7880,5.8254,6.2178,6.4313,6.4332,6.3765,6.2734
2010-08-04,5.6755,5.7591,6.2594,6.4338,6.4187,6.3893,6.2929
2010-08-05,5.6534,5.7363,6.1843,6.3712,6.3650,6.3466,6.2779
2010-08-06,5.6834,5.7666,6.2257,6.4001,6.3917,6.3718,6.3067
2010-08-09,5.6666,5.7882,6.2490,6.4195,6.4145,6.3908,6.3161
2010-08-10,5.6087,5.7499,6.2663,6.4199,6.4150,6.3887,6.3093
2010-08-11,5.4684,5.6355,6.1610,6.3293,6.3208,6.3064,6.2492
2010-08-12,5.4496,5.6306,6.1136,6.2858,6.2833,6.2654,6.2068
2010-08-13,5.4425,5.6372,6.0835,6.2174,6.2144,6.1999,6.1153
2010-08-16,5.4894,5.6658,5.9940,6.0667,6.0627,6.0532,6.0195
2010-08-17,5.5380,5.6959,6.0178,6.1149,6.0850,6.0864,6.0491
2010-08-18,5.5534,5.6860,5.9670,6.0772,6.0890,6.0865,6.0437
2010-08-19,5.4907,5.6101,5.8722,6.0548,6.0792,6.0610,6.0246
2010-08-20,5.5758,5.6784,5.8944,6.0594,6.0708,6.0546,6.0213
2010-08-23,5.5813,5.7091,5.8940,6.0594,6.0698,6.0554,5.9991
2010-08-24,5.5145,5.6699,5.8464,6.0182,6.0420,6.0304,5.9682
2010-08-25,5.4589,5.6224,5.8543,6.0024,6.0342,6.0319,5.9454
2010-08-26,5.4570,5.6441,5.9398,6.0725,6.0773,6.0698,5.9623
2010-08-27,5.3620,5.6184,5.9644,6.1252,6.1482,6.1354,6.0038
2010-08-30,5.2509,5.5306,5.9365,6.1659,6.1895,6.1750,6.0066
2010-08-31,5.1599,5.4399,5.8778,6.1293,6.1704,6.1513,5.9777
2010-09-01,5.2144,5.5172,5.9709,6.1806,6.2155,6.1839,6.0156
2010-09-02,5.1153,5.4166,5.9190,6.1443,6.1664,6.1298,5.9735
2010-09-03,5.1235,5.4171,5.9221,6.1515,6.1571,6.1122,5.9706
2010-09-06,5.1031,5.3910,5.8890,6.1219,6.1172,6.0752,5.9379
2010-09-08,5.1310,5.4542,5.9495,6.1227,6.1053,6.0654,5.9526
2010-09-09,5.1199,5.4502,5.9028,6.0741,6.0690,6.0444,5.9563
2010-09-10,5.1188,5.4639,5.9165,6.0853,6.0850,6.0639,5.9896
2010-09-13,5.0903,5.4564,5.9302,6.0905,6.1009,6.0838,6.0055
2010-09-14,4.9791,5.4019,5.9050,6.0834,6.0877,6.0676,5.9981
2010-09-15,4.8708,5.3368,5.9088,6.0941,6.0932,6.0722,6.0097
2010-09-16,4.7791,5.3144,5.9850,6.1636,6.1686,6.1526,6.0769
2010-09-17,4.7860,5.3449,6.0586,6.2359,6.2401,6.2175,6.1194
2010-09-20,4.7178,5.3545,6.0711,6.2643,6.2732,6.2452,6.1329
2010-09-21,4.5396,5.2701,6.0023,6.2144,6.2250,6.2010,6.1134
2010-09-22,4.5625,5.2947,6.0289,6.2532,6.2470,6.2090,6.1105
2010-09-23,4.4667,5.2692,6.0171,6.2367,6.2173,6.1679,6.0456
2010-09-24,4.4232,5.2676,6.0158,6.2380,6.2193,6.1584,6.0256
2010-09-27,4.4250,5.2893,6.0468,6.2719,6.2501,6.1964,6.0598
2010-09-28,4.3631,5.2610,6.0800,6.2960,6.2729,6.2272,6.0894
2010-09-29,4.2227,5.1631,5.9872,6.2189,6.1953,6.1529,6.0492
2010-09-30,4.1998,5.1680,6.0171,6.2195,6.2058,6.1621,6.0462
2010-10-01,4.1483,5.1311,6.0177,6.1945,6.1752,6.1342,6.0259
2010-10-04,4.0935,5.1003,6.0316,6.1781,6.1638,6.1218,6.0064
2010-10-05,4.0010,5.0598,6.0245,6.1849,6.1647,6.1210,6.0155
2010-10-06,3.9511,5.0668,5.9852,6.1267,6.0989,6.0472,5.9507
2010-10-07,3.9982,5.0327,5.9051,6.0921,6.0816,6.0397,5.9492
2010-10-08,3.9192,4.9828,5.9229,6.1019,6.0906,6.0482,5.9477
2010-10-11,3.9116,4.9852,5.9172,6.1057,6.0926,6.0485,5.9479
2010-10-13,3.9235,4.9358,5.8462,6.0491,6.0431,6.0167,5.9089
2010-10-14,3.8900,4.9022,5.7072,5.8823,5.8772,5.8410,5.7741
2010-10-15,3.9004,4.9468,5.6649,5.8468,5.8380,5.8031,5.7413
2010-10-18,3.9059,4.9931,5.7127,5.8932,5.8856,5.8491,5.7755
2010-10-19,3.9562,5.1191,5.8312,6.0160,6.0154,5.9956,5.9470
2010-10-20,3.8132,5.0482,5.7098,5.9025,5.9490,5.9046,5.8575
2010-10-21,3.8201,5.0988,5.7724,5.9604,6.0128,5.9856,5.9587
2010-10-22,3.7619,5.0762,5.7594,5.9622,6.0249,6.0120,5.9658
2010-10-25,3.7304,5.0617,5.7624,6.0009,6.0911,6.1086,6.0618
2010-10-26,3.7012,4.9909,5.6541,5.9116,5.9906,5.9915,5.9694
2010-10-27,3.6030,4.9134,5.6894,5.9587,6.0496,6.0687,6.0291
2010-10-28,3.5367,4.8996,5.6815,5.9660,6.0481,6.0602,6.0380
2010-10-29,3.5681,4.9715,5.6518,5.8962,5.9850,5.9910,5.9801
2010-11-01,3.5791,4.9684,5.6337,5.8672,5.9644,5.9717,5.9395
2010-11-03,3.5947,5.0226,5.6757,5.8862,5.9781,5.9674,5.9273
2010-11-04,3.6985,5.1203,5.7242,5.9171,5.9995,5.9744,5.9137
2010-11-05,3.7499,5.1716,5.7678,5.9519,6.0202,5.9915,5.9168
2010-11-08,3.6518,5.0947,5.7294,5.9629,6.0438,6.0241,5.9676
2010-11-09,3.5721,5.0566,5.7106,5.9353,6.0375,6.0157,5.9535
2010-11-10,3.5009,5.0195,5.7047,5.9077,5.9822,5.9534,5.8620
2010-11-11,3.4776,5.0006,5.7280,5.9166,5.9739,5.9301,5.8291
2010-11-12,3.4896,4.9844,5.7213,5.8948,5.9443,5.8980,5.7977
2010-11-16,3.5445,5.0218,5.8048,5.9960,6.0453,5.9992,5.8813
2010-11-17,3.5820,5.0507,5.8146,5.9978,6.0264,5.9672,5.9011
2010-11-18,3.5576,5.0655,5.8844,6.0691,6.0621,6.0018,5.9401
2010-11-19,3.5395,5.0508,5.8791,6.0777,6.0787,6.0133,5.9169
2010-11-22,3.6130,5.1270,6.0053,6.2186,6.2306,6.1891,6.0406
2010-11-23,3.4211,5.1188,5.9812,6.2016,6.2217,6.1679,6.0284
2010-11-24,3.5141,5.1786,5.9766,6.1736,6.2092,6.1576,5.9971
2010-11-25,3.5843,5.2280,5.9693,6.1428,6.1433,6.0912,5.9790
2010-11-26,3.7607,5.4700,6.1064,6.2447,6.2197,6.1533,5.9831
2010-11-29,3.7750,5.5155,6.2066,6.3493,6.3275,6.2400,5.9912
2010-11-30,3.8212,5.5335,6.1792,6.3292,6.2945,6.1862,5.9449
2010-12-01,3.8722,5.6252,6.2198,6.3500,6.3085,6.1928,5.9296
2010-12-02,3.9867,5.7984,6.3119,6.4037,6.3384,6.1982,5.9326
2010-12-03,3.8582,5.6531,6.2721,6.3889,6.3312,6.1962,5.9391
2010-12-06,3.9240,5.6740,6.2915,6.3993,6.3482,6.2120,5.9905
2010-12-07,3.9802,5.6829,6.2815,6.3969,6.3631,6.2231,5.9831
2010-12-08,4.0821,5.7692,6.3515,6.4643,6.4133,6.2692,6.0401
2010-12-09,4.1822,5.7437,6.3191,6.4498,6.4041,6.2643,6.0477
2010-12-10,4.1551,5.6513,6.1983,6.3222,6.2780,6.1426,5.9600
2010-12-13,4.1853,5.6580,6.2054,6.3243,6.2736,6.1376,5.9509
2010-12-14,4.1969,5.6127,6.0958,6.2178,6.1753,6.0619,5.9221
2010-12-15,4.2366,5.6474,6.1093,6.2269,6.1844,6.0618,5.9185
2010-12-16,4.3405,5.6618,6.0448,6.1640,6.1175,6.0239,5.9159
2010-12-17,4.3958,5.7340,6.0290,6.1410,6.1043,6.0191,5.9023
2010-12-20,4.4856,5.8093,6.0362,6.1388,6.0978,6.0155,5.9043
2010-12-21,4.6044,5.9028,6.1111,6.2068,6.1436,6.0271,5.8983
2010-12-22,4.7716,5.9457,6.2330,6.2989,6.1702,6.0259,5.9021
2010-12-23,4.8231,5.9869,6.2726,6.3172,6.1957,6.0544,5.9016
2010-12-24,4.8453,5.9888,6.2733,6.3168,6.1948,6.0540,5.9016
2010-12-27,4.8534,5.9843,6.2728,6.3105,6.1934,6.0532,5.8995
2010-12-28,4.8340,5.9504,6.2211,6.2513,6.1557,6.0346,5.8917
2010-12-29,4.8510,5.9399,6.1855,6.2174,6.1552,6.0386,5.8844
2010-12-30,4.8413,5.9145,6.1620,6.2081,6.1465,6.0277,5.8658
2010-12-31,4.8626,5.9162,6.1625,6.2080,6.1459,6.0273,5.8657
2011-01-03,4.8412,5.8868,6.1329,6.1777,6.1203,6.0164,5.8670
2011-01-04,4.8565,5.8903,6.1404,6.1832,6.1307,6.0339,5.9051
2011-01-05,4.8165,5.8890,6.1450,6.1900,6.1329,6.0335,5.9020
2011-01-06,4.8239,5.8892,6.1419,6.1923,6.1463,6.0510,5.9427
2011-01-07,4.7646,5.8715,6.1999,6.2758,6.2171,6.1211,6.0013
2011-01-10,4.7372,5.8992,6.2730,6.3517,6.2793,6.1758,6.0369
2011-01-11,4.6461,5.8112,6.2342,6.3155,6.2627,6.1706,6.0083
2011-01-12,4.6162,5.7730,6.2057,6.2944,6.2552,6.1660,5.9936
2011-01-13,4.5227,5.6952,6.1267,6.2105,6.1909,6.1149,5.9454
2011-01-14,4.4967,5.6661,6.1654,6.2892,6.2603,6.1527,5.9348
2011-01-17,4.4914,5.6690,6.1882,6.3260,6.3000,6.1776,5.9344
2011-01-18,4.4836,5.6564,6.1906,6.3328,6.3095,6.1750,5.9098
2011-01-19,4.4685,5.6447,6.2005,6.3424,6.3131,6.1810,5.9157
2011-01-20,4.4337,5.5904,6.1882,6.3560,6.3466,6.2122,5.9362
2011-01-21,4.5251,5.6216,6.2034,6.4089,6.3988,6.2647,5.9851
2011-01-24,4.6503,5.7733,6.3502,6.5588,6.5357,6.3840,6.0724
2011-01-25,4.6743,5.7764,6.3521,6.5589,6.5351,6.3833,6.0721
2011-01-26,4.6336,5.7748,6.3643,6.5666,6.5399,6.3896,6.0797
2011-01-27,4.6157,5.7347,6.3375,6.5546,6.5370,6.3890,6.0952
2011-01-28,4.6279,5.6939,6.3000,6.5207,6.4929,6.3529,6.1141
2011-01-31,4.6481,5.6793,6.3083,6.5288,6.5002,6.3768,6.1563
2011-02-01,4.6559,5.6765,6.2921,6.4853,6.4492,6.3359,6.1356
2011-02-02,4.7201,5.6879,6.2687,6.4525,6.4024,6.2972,6.1213
2011-02-03,4.7730,5.7109,6.2916,6.5125,6.4560,6.3417,6.1628
2011-02-04,4.8632,5.7811,6.3760,6.6011,6.5345,6.4259,6.2577
2011-02-07,4.8852,5.8027,6.3959,6.6217,6.5682,6.4581,6.2706
2011-02-08,4.8820,5.7616,6.3005,6.5006,6.4615,6.3537,6.1517
2011-02-09,4.8786,5.7501,6.3226,6.4969,6.4533,6.3502,6.1529
2011-02-10,4.9004,5.7599,6.3702,6.5407,6.4941,6.3816,6.1756
2011-02-11,4.9116,5.7603,6.4042,6.5832,6.5577,6.4319,6.1837
2011-02-14,4.9903,5.8377,6.4812,6.6747,6.6511,6.4937,6.2204
2011-02-15,5.0892,5.9177,6.5351,6.7130,6.6685,6.5012,6.2274
2011-02-16,5.2730,6.0507,6.5307,6.6571,6.6135,6.4616,6.1769
2011-02-17,5.3425,6.0974,6.5275,6.6301,6.5929,6.4396,6.1727
2011-02-18,5.4117,6.1160,6.4894,6.6262,6.5963,6.4472,6.1933
2011-02-21,5.4624,6.1321,6.4953,6.6494,6.6098,6.5060,6.2668
2011-02-22,5.5065,6.1505,6.5124,6.6689,6.6084,6.5097,6.2489
2011-02-23,5.5813,6.2066,6.5254,6.6683,6.6076,6.5107,6.2527
2011-02-24,5.8244,6.4130,6.6470,6.7361,6.6582,6.5512,6.2811
2011-02-25,5.9000,6.4807,6.6768,6.7234,6.6575,6.5531,6.2675
2011-02-28,5.9192,6.4902,6.6562,6.6924,6.6463,6.5474,6.2558
2011-03-01,5.8866,6.4288,6.5872,6.6084,6.5678,6.5079,6.2349
2011-03-02,5.9295,6.4476,6.6220,6.6392,6.5946,6.5310,6.2415
2011-03-03,5.9464,6.4514,6.6231,6.6638,6.6273,6.5676,6.2742
2011-03-04,5.9589,6.4441,6.6129,6.6447,6.6049,6.5508,6.2633
2011-03-09,5.9721,6.4410,6.6049,6.6423,6.6031,6.5492,6.2679
2011-03-10,5.9991,6.3390,6.4586,6.5163,6.4998,6.4849,6.2253
2011-03-11,6.1326,6.3471,6.4426,6.5345,6.5233,6.5181,6.2461
2011-03-14,6.1887,6.3971,6.4701,6.5595,6.5338,6.5529,6.2812
2011-03-15,6.2839,6.4898,6.5285,6.6028,6.5647,6.5631,6.3122
2011-03-16,6.3342,6.5313,6.5250,6.5876,6.5610,6.5504,6.3095
2011-03-17,6.3202,6.4848,6.5163,6.6046,6.5839,6.5640,6.3124
2011-03-18,6.2792,6.4488,6.4921,6.5724,6.5519,6.5302,6.3019
2011-03-21,6.2050,6.4144,6.4921,6.5864,6.5689,6.5460,6.3098
2011-03-22,6.0509,6.3316,6.4494,6.5462,6.5248,6.4880,6.2970
2011-03-23,5.8013,6.1442,6.3439,6.4971,6.4996,6.4632,6.2753
2011-03-24,6.0303,6.2656,6.3682,6.5201,6.5351,6.5041,6.3227
2011-03-25,6.0712,6.3017,6.3820,6.5301,6.5472,6.5367,6.3464
2011-03-28,6.0540,6.2671,6.3640,6.5044,6.5434,6.5552,6.3460
2011-03-29,6.0107,6.2624,6.4080,6.5450,6.5830,6.5814,6.3739
2011-03-30,5.8700,6.1030,6.2939,6.4676,6.5064,6.4852,6.3254
2011-03-31,5.7388,5.9956,6.2027,6.4210,6.4803,6.4504,6.2984
2011-04-01,5.7183,5.9769,6.1766,6.3829,6.4307,6.3818,6.2687
2011-04-04,5.6673,5.9348,6.1752,6.3899,6.4311,6.3897,6.2759
2011-04-05,5.6371,5.9578,6.2361,6.4631,6.5088,6.4510,6.3283
2011-04-06,5.5819,5.9258,6.2361,6.4572,6.5222,6.4676,6.3415
2011-04-07,5.5902,5.9485,6.2761,6.4946,6.5434,6.4986,6.3594
2011-04-08,5.6245,5.9488,6.2574,6.4696,6.5226,6.4977,6.3730
2011-04-11,5.5968,5.9432,6.3062,6.5002,6.5517,6.5480,6.3949
2011-04-12,5.4720,5.9194,6.2818,6.4769,6.5228,6.5076,6.3908
2011-04-13,5.5068,5.9408,6.3135,6.4930,6.5318,6.5028,6.3531
2011-04-14,5.5304,5.9477,6.3766,6.5322,6.5410,6.4977,6.3519
2011-04-15,5.6960,6.0369,6.4482,6.5702,6.5469,6.4949,6.3487
2011-04-18,5.8134,6.1396,6.4908,6.5976,6.5716,6.5173,6.3687
2011-04-19,5.9470,6.1859,6.4638,6.5848,6.5810,6.5331,6.3816
2011-04-20,6.0732,6.2306,6.5029,6.6336,6.6441,6.5958,6.3986
2011-04-25,6.2425,6.3484,6.6015,6.7493,6.7746,6.7232,6.4777
2011-04-26,6.2711,6.3413,6.5900,6.7367,6.7664,6.6934,6.4465
2011-04-27,6.2743,6.3170,6.5839,6.7236,6.7468,6.6727,6.4358
2011-04-28,6.3822,6.3342,6.6031,6.7075,6.7129,6.6435,6.4230
2011-04-29,6.3880,6.3324,6.6042,6.6946,6.6900,6.6137,6.4218
2011-05-02,6.3755,6.2883,6.5585,6.6570,6.6444,6.5701,6.3996
2011-05-03,6.3487,6.2242,6.5305,6.6247,6.6111,6.5259,6.3865
2011-05-04,6.3528,6.2052,6.5565,6.6337,6.6066,6.5091,6.3784
2011-05-05,6.4536,6.1818,6.5571,6.6434,6.6203,6.5114,6.3648
2011-05-06,6.7625,6.4058,6.6234,6.7079,6.6866,6.5727,6.3747
2011-05-09,6.8177,6.5278,6.6424,6.7071,6.6564,6.5522,6.3607
2011-05-10,6.8190,6.6110,6.6267,6.6986,6.6500,6.5731,6.3790
2011-05-11,6.7930,6.6058,6.5797,6.6530,6.6095,6.5396,6.3728
2011-05-12,6.7793,6.6145,6.5786,6.6615,6.6055,6.5411,6.3773
2011-05-13,6.8358,6.6939,6.5707,6.6281,6.5640,6.5003,6.3453
2011-05-16,6.8189,6.6774,6.5556,6.6019,6.5342,6.4654,6.3049
2011-05-17,6.9288,6.6990,6.5730,6.5948,6.5254,6.4513,6.2731
2011-05-18,7.1921,6.8341,6.6700,6.6546,6.5870,6.4853,6.2480
2011-05-19,7.3828,6.8973,6.6899,6.6798,6.6057,6.4963,6.2249
2011-05-20,7.4639,6.9629,6.7756,6.7202,6.6341,6.5229,6.2455
2011-05-23,7.5644,7.0281,6.8059,6.7386,6.6416,6.5451,6.2566
2011-05-24,7.5947,7.0477,6.8184,6.7820,6.6919,6.5904,6.2686
2011-05-25,7.6153,7.0793,6.8230,6.7664,6.6637,6.5626,6.2713
2011-05-26,7.6096,7.0631,6.8046,6.7537,6.6586,6.5495,6.2602
2011-05-27,7.6191,7.0378,6.7774,6.7261,6.6463,6.5293,6.2408
2011-05-30,7.6546,7.0404,6.7824,6.7239,6.6393,6.5201,6.2290
2011-05-31,7.6524,7.0721,6.7612,6.6932,6.6275,6.5174,6.2289
2011-06-01,7.6420,7.0710,6.7790,6.6965,6.6316,6.5193,6.2156
2011-06-02,7.6658,7.0976,6.8116,6.7299,6.6695,6.5511,6.2430
2011-06-03,7.6777,7.1110,6.8375,6.7465,6.6853,6.5852,6.2644
2011-06-06,7.6981,7.1370,6.8701,6.7741,6.7172,6.6272,6.3136
2011-06-07,7.7307,7.1568,6.8741,6.7719,6.7045,6.6160,6.3072
2011-06-08,7.7666,7.1606,6.8599,6.7383,6.6721,6.5848,6.2674
2011-06-09,7.8052,7.2001,6.8971,6.7532,6.6878,6.5859,6.2524
2011-06-10,7.8616,7.2352,6.9156,6.7671,6.6942,6.5935,6.2504
2011-06-13,7.8778,7.2519,6.9321,6.7673,6.6969,6.5939,6.2458
2011-06-14,7.8796,7.2519,6.9364,6.7723,6.7002,6.6022,6.2545
2011-06-15,7.8075,7.1556,6.8677,6.7556,6.6734,6.5840,6.2490
2011-06-16,7.7938,7.1582,6.8544,6.7600,6.6858,6.5943,6.2654
2011-06-17,7.7265,7.0778,6.8074,6.7569,6.6872,6.5958,6.2586
2011-06-20,7.7174,7.0748,6.8077,6.7647,6.6818,6.5953,6.2620
2011-06-21,7.6617,7.0113,6.7642,6.7527,6.6766,6.6051,6.2812
2011-06-22,7.6203,6.9870,6.7636,6.7527,6.6675,6.6072,6.3034
2011-06-24,7.5917,6.9678,6.7680,6.7624,6.6621,6.6145,6.3227
2011-06-27,7.5838,6.9664,6.7678,6.7702,6.6702,6.6369,6.3771
2011-06-28,7.5702,6.9547,6.7831,6.7868,6.7111,6.6723,6.4012
